Timestamp,TargetID,ReactionTime,ErrorDistance,Velocity,CurrentDifficulty,HitScore,MotionVariance,TargetType
2026-04-14T20:09:02.725,1010,0.9925,154.92,0.00,1,Good,117838.1597,slider
2026-04-14T20:09:04.636,24,0.3682,22.20,0.00,1,Great,95.2431,circle
2026-04-14T20:09:07.046,1011,0.7517,58.48,474.25,1,Good,18376.2153,slider
2026-04-14T20:09:08.835,25,0.3946,16.16,58.82,1,Perfect,252.1875,circle
2026-04-14T20:09:11.896,1012,1.1242,61.22,0.00,1,Good,24410.9722,slider
2026-04-14T20:09:13.177,26,0.3392,20.10,0.00,1,Great,803.7639,circle
2026-04-14T20:09:15.419,27,0.3197,10.44,0.00,1,Perfect,261.8542,circle
2026-04-14T20:09:22.440,1013,5.4000,999.00,0.00,1,Miss,0.0000,slider
2026-04-14T20:09:23.445,1014,3.2589,8.76,0.00,1,Perfect,409.0278,slider
2026-04-14T20:09:24.298,28,2.3214,32.00,0.00,1,Great,82.7153,circle
2026-04-14T20:09:29.069,1015,5.4000,999.00,0.00,1,Miss,0.0000,slider
2026-04-14T20:09:31.274,1016,5.4000,999.00,0.00,1,Miss,0.0000,slider
2026-04-14T20:09:33.475,1017,5.4000,999.00,0.00,1,Miss,0.0000,slider
2026-04-14T20:09:35.530,29,0.3872,22.83,58.82,1,Great,537.8194,circle
2026-04-14T20:09:35.686,1018,5.4000,999.00,0.00,1,Miss,31.4931,slider
2026-04-14T20:09:37.882,1019,5.4000,999.00,0.00,1,Miss,0.0000,slider
2026-04-14T20:09:42.314,1020,5.4000,999.00,0.00,1,Miss,0.0000,slider
2026-04-14T20:09:44.345,30,3.0000,110.00,0.00,1,Miss,0.0000,circle
2026-04-14T20:09:44.527,1021,5.4000,999.00,0.00,1,Miss,0.0000,slider
2026-04-14T20:09:47.658,1022,3.6912,97.86,0.00,1,Good,1877.7778,slider
2026-04-14T20:09:48.959,1023,2.6807,27.51,0.00,1,Perfect,7425.1528,slider
2026-04-14T20:09:49.595,31,0.0262,26.17,0.00,1,Great,101.5764,circle
2026-04-14T20:09:53.173,32,3.0000,110.00,0.00,1,Miss,0.0000,circle
2026-04-14T20:09:57.610,33,3.0000,110.00,0.00,1,Miss,0.0000,circle
2026-04-14T20:09:57.782,1024,5.4000,999.00,0.00,1,Miss,0.0000,slider
2026-04-14T20:10:02.014,34,3.0000,110.00,0.00,1,Miss,0.0000,circle
2026-04-14T20:10:02.214,1025,5.4000,999.00,0.00,1,Miss,0.0000,slider
2026-04-14T20:10:04.244,35,3.0000,110.00,0.00,1,Miss,0.0000,circle
2026-04-14T20:10:06.423,36,3.0000,110.00,0.00,1,Miss,0.0000,circle
2026-04-14T20:10:08.636,37,3.0000,110.00,0.00,1,Miss,0.0000,circle
2026-04-14T20:10:10.870,38,3.0000,110.00,0.00,1,Miss,0.0000,circle
2026-04-14T20:10:15.187,1027,2.5042,66.11,0.00,1,Good,14867.8819,slider
2026-04-14T20:10:15.467,1026,5.4000,999.00,0.00,1,Miss,137277.5486,slider
2026-04-14T20:10:15.909,39,1.2604,32.80,97.53,1,Great,4913.7431,circle
2026-04-14T20:10:17.927,1028,0.8717,18.34,3095.24,1,Perfect,10574.2153,slider
2026-04-14T20:10:19.877,1029,0.7137,44.91,3888.89,1,Good,12626.4444,slider
2026-04-14T20:10:21.842,40,0.2953,11.40,0.00,1,Perfect,150.1597,circle
2026-04-14T20:10:24.836,1030,1.0853,57.68,0.00,1,Good,10016.3264,slider
2026-04-14T20:10:26.498,1031,0.8105,3.11,3113.59,1,Perfect,4409.4097,slider
2026-04-14T20:10:28.501,41,0.3005,14.76,0.00,1,Perfect,1607.7431,circle
2026-04-14T20:10:30.703,42,0.3278,21.63,0.00,1,Great,628.6389,circle
2026-04-14T20:10:32.756,43,0.2557,20.62,139.75,1,Great,91.1597,circle
2026-04-14T20:10:35.212,44,0.3790,31.38,0.00,1,Great,26.8542,circle
2026-04-14T20:10:37.535,45,0.3642,6.71,0.00,1,Perfect,67.6319,circle
2026-04-14T20:10:39.504,46,0.0160,4.47,0.00,2,Perfect,216.6528,circle
2026-04-14T20:10:41.629,47,0.3072,13.45,0.00,2,Perfect,387.4097,circle
2026-04-14T20:10:44.139,48,0.4131,9.85,0.00,2,Perfect,91.1944,circle
2026-04-14T20:10:46.434,49,0.3613,7.00,62.50,2,Perfect,13.5486,circle
2026-04-14T20:10:49.313,1032,1.0658,60.57,1187.50,2,Good,1901.7222,slider
2026-04-14T20:10:50.715,50,0.3819,12.08,0.00,2,Perfect,13.1944,circle
2026-04-14T20:10:53.318,1033,0.9104,88.30,131.53,2,Good,38794.9931,slider
2026-04-14T20:10:55.044,51,0.3236,10.20,0.00,2,Perfect,91.8819,circle
2026-04-14T20:10:57.184,52,0.3143,3.16,0.00,2,Perfect,32.0972,circle
2026-04-14T20:10:59.481,53,0.3191,9.90,0.00,2,Perfect,93.0000,circle
2026-04-14T20:11:02.315,1034,0.9973,54.13,0.00,3,Good,29995.7986,slider
2026-04-14T20:11:04.320,1035,0.8784,44.08,277.78,3,Good,28598.2986,slider
2026-04-14T20:11:07.000,1036,1.3641,33.59,494.97,3,Good,3087.2153,slider
2026-04-14T20:11:09.828,1037,1.7673,28.09,0.00,3,Good,6.4375,slider
2026-04-14T20:11:11.277,1038,1.1134,47.66,360.56,3,Good,94.9861,slider
2026-04-14T20:11:13.163,54,0.5639,16.28,44.44,3,Great,13.6389,circle
2026-04-14T20:11:15.578,1039,0.9391,40.35,0.00,4,Good,3115.9444,slider
2026-04-14T20:11:17.448,1040,0.7018,16.96,131.53,4,Good,570.4306,slider
2026-04-14T20:11:19.707,1041,0.8486,125.32,0.00,4,Good,8854.2222,slider
2026-04-14T20:11:22.410,1042,1.0361,13.61,0.00,4,Great,45.4097,slider
2026-04-14T20:11:24.906,1043,1.0011,40.22,294.12,4,Good,65.4653,slider
2026-04-14T20:11:26.756,1044,1.1354,102.69,875.00,4,Good,41.2639,slider
2026-04-14T20:11:28.392,55,0.6199,12.04,0.00,5,Good,32.6597,circle
2026-04-14T20:11:31.174,1045,0.8034,10.96,0.00,5,Good,17.6389,slider
2026-04-14T20:11:33.497,1046,1.0256,36.36,956.07,5,Good,3799.0764,slider
2026-04-14T20:11:35.581,1047,1.1122,111.58,62.50,5,Good,1117.3819,slider
2026-04-14T20:11:37.688,1048,1.0831,29.51,0.00,5,Good,1222.9167,slider
2026-04-14T20:11:39.670,1049,1.0889,7.53,1295.45,5,Good,21709.4861,slider
2026-04-14T20:11:41.715,1050,0.8778,19.69,0.00,5,Good,27207.0278,slider
2026-04-14T20:11:43.388,56,0.3122,8.25,0.00,5,Great,245.0417,circle
2026-04-14T20:11:46.133,1051,0.7049,45.56,1172.05,5,Good,1968.6597,slider
2026-04-14T20:11:48.321,57,1.1000,36.00,0.00,5,Miss,6.4444,circle
2026-04-14T20:11:50.538,58,1.1000,36.00,0.00,5,Miss,91.3194,circle
2026-04-14T20:11:52.400,59,0.5747,4.47,0.00,5,Perfect,586.9722,circle
2026-04-14T20:11:54.605,60,0.4761,13.04,0.00,5,Good,149.4444,circle
2026-04-14T20:11:58.092,1052,1.1117,25.40,0.00,5,Good,114.1944,slider
2026-04-14T20:12:00.467,1053,1.3094,14.60,0.00,5,Good,6.1597,slider
2026-04-14T20:12:01.413,61,0.7030,9.06,0.00,5,Great,137.7639,circle
2026-04-14T20:12:04.318,1054,1.0782,47.91,125.00,5,Good,3.6389,slider
2026-04-14T20:12:06.436,1055,0.8171,44.76,0.00,5,Good,80.1319,slider
2026-04-14T20:12:09.095,1056,1.5484,91.23,773.70,5,Good,244.8264,slider
2026-04-14T20:12:10.248,62,0.5534,4.47,0.00,5,Perfect,65.4861,circle
2026-04-14T20:12:12.485,1057,0.7875,19.92,3005.85,5,Good,19242.8264,slider
2026-04-14T20:12:15.192,1058,0.8427,9.41,116.31,5,Great,138.1389,slider
2026-04-14T20:12:17.060,63,1.1000,36.00,0.00,5,Miss,3999.3194,circle
2026-04-14T20:12:18.987,64,0.6735,17.89,0.00,5,Good,246.1667,circle
2026-04-14T20:12:21.159,65,0.5334,17.46,60.61,5,Good,364.2431,circle
2026-04-14T20:12:23.168,66,0.3293,7.62,0.00,5,Great,104.8819,circle
2026-04-14T20:12:25.427,67,0.4632,8.06,0.00,5,Great,965.0764,circle
2026-04-14T20:12:27.718,68,0.5275,14.87,0.00,5,Good,224.6667,circle
2026-04-14T20:12:30.905,1059,1.1196,25.00,0.00,5,Good,6305.5278,slider
2026-04-14T20:12:32.407,1060,0.8143,8.73,1912.13,5,Great,6141.3889,slider
2026-04-14T20:12:34.354,69,0.4814,17.20,88.39,5,Good,71.5556,circle
2026-04-14T20:12:36.941,70,1.1000,36.00,0.00,5,Miss,537.8611,circle
2026-04-14T20:12:38.823,71,0.4754,11.40,37.74,5,Great,128.7153,circle
2026-04-14T20:12:40.879,72,0.4860,7.81,0.00,5,Great,780.3889,circle
2026-04-14T20:12:43.579,73,1.1000,36.00,0.00,5,Miss,93.7986,circle
2026-04-14T20:12:45.775,74,1.1000,36.00,0.00,5,Miss,160.1319,circle
2026-04-14T20:12:48.002,75,1.1000,36.00,0.00,5,Miss,0.0000,circle
2026-04-14T20:12:50.610,76,1.5000,52.00,0.00,4,Miss,0.0000,circle
2026-04-14T20:13:47.173,1,0.4661,7.21,0.00,1,Perfect,14.5764,circle
2026-04-14T20:13:50.587,1001,1.2205,47.97,117.65,1,Good,17.3264,slider
2026-04-14T20:13:51.107,2,0.3100,37.36,0.00,1,Good,5111.7083,circle
2026-04-14T20:13:53.405,3,0.2944,6.08,0.00,1,Perfect,13.7153,circle
2026-04-14T20:13:57.011,1002,1.2002,22.15,0.00,1,Perfect,66.7778,slider
2026-04-14T20:13:59.353,1003,0.9959,24.77,0.00,1,Perfect,1.9097,slider
2026-04-14T20:14:00.325,4,0.5387,36.12,0.00,2,Good,479.4444,circle
2026-04-14T20:14:02.765,5,0.8085,25.00,0.00,2,Great,56.2153,circle
2026-04-14T20:14:04.479,6,0.3319,29.07,58.82,2,Good,154.0486,circle
2026-04-14T20:14:07.618,1004,0.8666,22.90,0.00,2,Great,341.7639,slider
2026-04-14T20:14:09.172,7,0.3355,10.00,352.94,2,Perfect,34.3889,circle
2026-04-14T20:14:11.799,1005,0.8102,15.86,0.00,2,Perfect,900.3194,slider
2026-04-14T20:14:14.262,1006,0.9253,73.02,62.50,2,Good,1161.7778,slider
2026-04-14T20:14:19.415,1007,4.5000,999.00,0.00,2,Miss,3606.4306,slider
2026-04-14T20:14:21.626,1008,4.5000,999.00,0.00,2,Miss,69.2431,slider
2026-04-14T20:14:21.838,8,2.5000,88.00,0.00,2,Miss,113.8056,circle
2026-04-14T20:14:23.986,1009,2.2407,4.12,0.00,1,Miss,0.0000,slider
2026-04-14T20:14:24.700,9,0.5230,7.28,0.00,1,Perfect,1010.9097,circle
2026-04-14T20:14:28.105,1010,1.2847,84.21,0.00,1,Good,322.4375,slider
2026-04-14T20:14:29.629,1011,0.9742,25.56,0.00,1,Perfect,669.0556,slider
2026-04-14T20:14:35.592,10,3.0000,110.00,0.00,1,Miss,0.0000,circle
2026-04-14T20:14:35.776,1012,5.4000,999.00,0.00,1,Miss,0.0000,slider
2026-04-14T20:14:37.791,11,3.0000,110.00,0.00,1,Miss,0.0000,circle
2026-04-14T20:14:39.996,12,3.0000,110.00,0.00,1,Miss,0.0000,circle
2026-04-14T20:14:42.214,13,3.0000,110.00,0.00,1,Miss,0.0000,circle
2026-04-14T20:14:44.428,14,3.0000,110.00,0.00,1,Miss,0.0000,circle
2026-04-14T20:14:46.618,15,2.2220,10.82,0.00,1,Perfect,226.0972,circle
2026-04-14T20:14:47.280,16,0.9627,33.12,0.00,1,Great,462.8194,circle
2026-04-14T20:14:51.055,17,3.0000,110.00,0.00,1,Miss,1198.7431,circle
2026-04-14T20:14:51.896,1013,1.1448,46.81,0.00,1,Good,10146.8264,slider
2026-04-14T20:14:53.804,1014,0.8993,15.17,0.00,1,Perfect,3816.4861,slider
2026-04-14T20:14:59.886,19,0.0230,36.06,34.40,1,Good,623.1944,circle
2026-04-14T20:14:59.930,18,3.0000,110.00,0.00,1,Miss,623.1944,circle
2026-04-14T20:15:00.106,1015,5.4000,999.00,0.00,1,Miss,155.7153,slider
2026-04-14T20:15:06.539,20,3.0000,110.00,0.00,1,Miss,0.0000,circle
2026-04-14T20:15:06.725,1016,5.4000,999.00,0.00,1,Miss,0.0000,slider
2026-04-14T20:15:11.159,1017,5.4000,999.00,0.00,1,Miss,0.0000,slider
2026-04-14T20:15:13.389,1018,5.4000,999.00,0.00,1,Miss,0.0000,slider
2026-04-14T20:15:15.362,21,3.0000,110.00,0.00,1,Miss,0.0000,circle
2026-04-16T01:13:38.340,1,0.3316,23.77,0.00,1,Great,0.1389,circle
2026-04-16T01:13:41.041,2,0.3675,5.83,0.00,1,Perfect,0.0000,circle
2026-04-16T01:13:43.030,3,0.4174,10.20,0.00,1,Perfect,0.0000,circle
2026-04-16T01:13:45.485,4,0.3690,7.00,0.00,2,Perfect,1.2431,circle
2026-04-16T01:13:47.518,5,0.4511,10.77,0.00,2,Perfect,0.0000,circle
2026-04-16T01:13:49.691,6,0.4661,13.00,0.00,2,Perfect,2.7778,circle
2026-04-16T01:13:52.032,7,0.3795,3.00,0.00,3,Perfect,0.9097,circle
2026-04-16T01:13:54.005,8,0.0678,10.00,0.00,3,Perfect,0.3056,circle
2026-04-16T01:13:56.082,9,0.4639,17.72,0.00,3,Great,1.5278,circle
2026-04-16T01:13:58.387,10,0.3304,3.16,0.00,4,Perfect,3.1875,circle
2026-04-16T01:14:00.839,11,0.6651,4.47,0.00,4,Perfect,0.9097,circle
2026-04-16T01:14:02.792,12,0.4635,12.04,0.00,4,Great,0.3819,circle
2026-04-16T01:14:04.915,13,0.5823,8.00,0.00,5,Great,1.8194,circle
2026-04-16T01:14:07.204,14,0.3812,17.26,0.00,5,Good,1.6528,circle
2026-04-16T01:14:09.462,15,0.4327,8.60,0.00,5,Great,1.5486,circle
2026-04-16T01:14:11.747,16,1.1000,36.00,0.00,5,Miss,0.0000,circle
2026-04-16T01:14:13.962,17,1.1000,36.00,0.00,5,Miss,0.0000,circle
2026-04-16T01:14:15.855,18,0.4153,15.26,0.00,5,Good,27.5208,circle
2026-04-16T01:14:18.380,19,1.1000,36.00,0.00,5,Miss,0.0000,circle
2026-04-16T01:14:20.296,20,0.4627,10.82,0.00,5,Great,0.2153,circle
2026-04-16T01:14:22.628,21,0.5659,14.42,0.00,5,Good,5.2431,circle
2026-04-16T01:14:24.994,22,1.1000,36.00,0.00,5,Miss,0.0000,circle
2026-04-16T01:14:27.213,23,1.1000,36.00,0.00,5,Miss,1017.0278,circle
2026-04-16T01:14:29.213,24,0.3994,10.77,0.00,5,Great,11.8056,circle
2026-04-16T01:14:31.635,25,1.1000,36.00,0.00,5,Miss,0.0000,circle
2026-04-16T01:14:33.673,26,0.5952,8.25,0.00,5,Great,2.9097,circle
2026-04-16T01:14:35.869,27,0.4271,8.06,0.00,5,Great,8.2500,circle
2026-04-16T01:14:38.257,28,0.3967,11.18,0.00,5,Great,3.6528,circle
2026-04-16T01:14:40.465,29,1.1000,36.00,0.00,5,Miss,0.0000,circle
2026-04-16T01:14:42.683,30,1.1000,36.00,0.00,5,Miss,0.0000,circle
2026-04-16T01:14:44.880,31,1.1000,36.00,0.00,5,Miss,5862.6944,circle
2026-04-16T01:14:47.494,32,1.5000,52.00,0.00,4,Miss,0.0000,circle
2026-04-16T01:15:03.504,33,3.0000,110.00,0.00,1,Miss,4.9722,circle
2026-04-16T01:15:05.718,34,3.0000,110.00,0.00,1,Miss,48.4931,circle
2026-04-16T01:15:18.967,1,0.3441,8.60,0.00,1,Perfect,0.8889,circle
2026-04-16T01:15:21.386,2,0.4487,5.39,0.00,1,Perfect,1.0972,circle
2026-04-16T01:15:23.869,3,0.3322,9.06,0.00,1,Perfect,0.7431,circle
2026-04-16T01:15:26.951,4,1.5188,22.36,0.00,2,Great,1.6319,circle
2026-04-16T01:15:28.098,5,0.5308,16.40,0.00,2,Great,13.7986,circle
2026-04-16T01:15:30.100,6,0.3812,7.21,0.00,2,Perfect,0.0764,circle
2026-04-16T01:15:32.491,7,0.5648,11.00,0.00,3,Perfect,0.0000,circle
2026-04-16T01:15:34.726,8,0.4658,7.21,0.00,3,Perfect,5.8819,circle
2026-04-16T01:15:36.804,9,0.4585,10.30,0.00,3,Perfect,0.9097,circle
2026-04-16T01:15:39.055,10,0.3129,7.00,0.00,4,Perfect,0.9861,circle
2026-04-16T01:15:41.325,11,0.2835,1.00,0.00,4,Perfect,0.7222,circle
2026-04-16T01:15:43.461,12,0.5002,8.00,0.00,4,Perfect,10.7778,circle
2026-04-16T01:15:45.835,13,1.1000,36.00,0.00,5,Miss,0.0000,circle
2026-04-16T01:15:48.046,14,1.1000,36.00,0.00,5,Miss,109.5764,circle
2026-04-16T01:15:50.017,15,0.5464,5.83,0.00,5,Perfect,0.3056,circle
2026-04-16T01:15:52.325,16,0.5593,7.07,0.00,5,Great,6.3264,circle
2026-04-16T01:15:54.684,17,1.1000,36.00,0.00,5,Miss,1.2431,circle
2026-04-16T01:15:56.892,18,1.1000,36.00,0.00,5,Miss,429.8819,circle
2026-04-16T01:15:59.101,19,1.1000,36.00,0.00,5,Miss,0.0000,circle
2026-04-16T01:16:01.701,20,1.5000,52.00,0.00,4,Miss,0.0000,circle
2026-04-16T01:16:03.923,21,1.5000,52.00,0.00,4,Miss,0.0000,circle
2026-04-16T01:16:06.116,22,1.5000,52.00,0.00,4,Miss,0.0000,circle
2026-04-16T01:16:08.813,23,2.0000,68.00,0.00,3,Miss,0.0000,circle
2026-04-17T14:38:58.755,1,0.5896,9.22,0.00,1,Perfect,89.5764,circle
2026-04-17T14:39:01.203,2,0.4855,17.03,0.00,1,Perfect,56.1528,circle
2026-04-17T14:39:03.200,3,0.6334,28.28,0.00,1,Great,261.6944,circle
2026-04-17T14:39:05.058,4,0.0233,11.31,0.00,1,Perfect,204.4653,circle
2026-04-17T14:39:07.388,5,0.2900,3.61,55.56,1,Perfect,91.9444,circle
2026-04-17T14:39:09.856,6,0.5629,17.00,0.00,1,Perfect,265.9653,circle
2026-04-17T14:39:12.192,7,0.6834,16.97,0.00,1,Perfect,875.1389,circle
2026-04-17T14:39:14.069,8,0.2713,13.00,0.00,1,Perfect,33.7153,circle
2026-04-17T14:39:16.557,9,0.4910,7.62,88.39,1,Perfect,136.2986,circle
2026-04-17T14:39:18.620,10,0.4746,10.00,0.00,1,Perfect,14.4653,circle
2026-04-17T14:39:20.779,11,0.4053,5.10,43.48,1,Perfect,46.7153,circle
2026-04-17T14:39:22.935,12,0.3101,10.63,0.00,1,Perfect,0.0000,circle
2026-04-17T14:39:25.112,13,0.4360,14.21,0.00,2,Perfect,57.3056,circle
2026-04-17T14:39:27.333,14,0.3076,8.94,0.00,2,Perfect,77.9444,circle
2026-04-17T14:39:29.862,15,0.3654,15.65,44.72,2,Great,498.0972,circle
2026-04-17T14:39:31.856,16,0.5784,5.00,0.00,2,Perfect,497.6597,circle
2026-04-17T14:39:33.977,17,0.3667,6.40,0.00,2,Perfect,124.7639,circle
2026-04-17T14:39:35.917,18,0.0309,7.07,41.67,2,Perfect,116.3750,circle
2026-04-17T14:39:38.336,19,0.4151,15.30,150.23,2,Perfect,172.0486,circle
2026-04-17T14:39:40.646,20,0.4423,11.31,351.36,2,Perfect,506.0486,circle
2026-04-17T14:39:42.520,21,0.1831,10.44,0.00,2,Perfect,810.9097,circle
2026-04-17T14:39:45.079,22,0.4351,17.12,0.00,2,Great,37.9931,circle
2026-04-17T14:39:47.440,23,0.4806,4.47,0.00,2,Perfect,232.6597,circle
2026-04-17T14:39:49.456,24,0.2941,16.49,0.00,2,Great,228.5208,circle
2026-04-17T14:39:51.750,25,0.5027,12.04,0.00,2,Perfect,134.8194,circle
2026-04-17T14:39:53.728,26,0.3045,24.17,0.00,2,Great,274.0208,circle
2026-04-17T14:39:56.091,27,0.3864,9.06,0.00,2,Perfect,264.5417,circle
2026-04-17T14:39:58.535,28,0.4411,8.54,0.00,2,Perfect,41.8056,circle
2026-04-17T14:40:00.462,29,0.4222,13.00,74.43,2,Perfect,261.9861,circle
2026-04-17T14:40:02.678,30,0.3544,12.37,0.00,2,Perfect,320.7431,circle
2026-04-17T14:40:04.784,31,0.2798,7.07,50.00,2,Perfect,222.4931,circle
2026-04-17T14:40:06.938,32,0.3990,14.14,0.00,2,Perfect,740.1597,circle
2026-04-17T14:40:09.338,33,0.3769,12.04,0.00,2,Perfect,24.4306,circle
2026-04-17T14:40:11.387,34,0.2373,9.22,0.00,2,Perfect,33.9861,circle
2026-04-17T14:40:13.646,35,0.3426,22.56,0.00,2,Great,420.9931,circle
2026-04-17T14:40:15.848,36,0.2962,15.00,0.00,2,Perfect,348.5972,circle
2026-04-17T14:40:18.063,37,0.3130,18.38,0.00,2,Great,165.4444,circle
2026-04-17T14:40:20.361,38,0.5112,25.50,0.00,2,Great,228.9097,circle
2026-04-17T14:40:22.669,39,0.4808,11.05,0.00,2,Perfect,310.8194,circle
2026-04-17T14:40:24.645,40,0.2297,13.42,0.00,2,Perfect,42.9931,circle
2026-04-17T14:40:26.896,41,0.3030,6.08,100.00,2,Perfect,113.6597,circle
2026-04-17T14:40:29.093,42,0.3309,10.05,0.00,2,Perfect,103.7639,circle
2026-04-17T14:40:31.413,43,0.3439,32.31,58.82,3,Good,164.6875,circle
2026-04-17T14:40:33.589,44,0.4562,26.48,0.00,3,Good,552.3819,circle
2026-04-17T14:40:35.697,45,0.3652,3.16,47.62,3,Perfect,135.7986,circle
2026-04-17T14:40:37.934,46,0.2723,14.87,353.55,3,Great,211.2639,circle
2026-04-17T14:40:40.287,47,0.2731,14.14,0.00,3,Great,268.5486,circle
2026-04-17T14:40:42.575,48,0.6086,25.32,0.00,3,Good,622.5972,circle
2026-04-17T14:40:44.627,49,0.2894,8.94,105.26,3,Perfect,87.4097,circle
2026-04-17T14:40:47.339,50,1.0162,14.42,58.82,3,Great,784.8819,circle
2026-04-17T14:40:50.342,51,2.0000,68.00,0.00,3,Miss,249.5278,circle
2026-04-17T14:40:51.428,52,0.6182,15.26,33.33,3,Great,339.9097,circle
2026-04-17T14:40:54.740,53,2.0000,68.00,0.00,3,Miss,171.1319,circle
2026-04-17T14:40:55.960,54,0.2831,9.22,0.00,3,Perfect,2.7986,circle
2026-04-17T14:40:57.960,55,0.5470,16.76,0.00,3,Great,378.6875,circle
2026-04-17T14:41:01.368,56,2.0000,68.00,0.00,3,Miss,0.0000,circle
2026-04-17T14:41:03.571,57,2.0000,68.00,0.00,3,Miss,0.0000,circle
2026-04-17T14:41:05.566,58,1.2105,22.00,0.00,3,Great,64.6319,circle
2026-04-17T14:41:07.184,59,0.6868,5.00,0.00,3,Perfect,130.5972,circle
2026-04-17T14:41:09.066,60,0.5669,15.03,0.00,3,Great,852.6597,circle
2026-04-17T14:41:11.289,61,0.5168,11.05,0.00,3,Perfect,371.9931,circle
2026-04-17T14:41:14.149,62,0.6581,23.43,64.28,3,Good,421.2778,circle
2026-04-17T14:41:15.799,63,0.4844,22.56,0.00,3,Good,394.3750,circle
2026-04-17T14:41:17.926,64,0.4615,9.49,379.53,3,Perfect,256.1597,circle
2026-04-17T14:41:19.972,65,0.3441,10.05,0.00,3,Perfect,317.7153,circle
2026-04-17T14:41:22.334,66,0.4923,10.00,319.44,3,Perfect,171.8611,circle
2026-04-17T14:41:25.701,67,2.0000,68.00,0.00,3,Miss,0.0000,circle
2026-04-17T14:41:27.138,68,0.7055,26.17,0.00,3,Good,677.9444,circle
2026-04-17T14:41:28.988,69,0.4937,8.06,0.00,3,Perfect,291.2431,circle
2026-04-17T14:41:31.212,70,0.4944,6.00,529.41,3,Perfect,284.8819,circle
2026-04-17T14:41:33.620,71,0.6829,10.44,0.00,3,Perfect,546.2431,circle
2026-04-17T14:41:35.548,72,0.5124,19.65,0.00,3,Great,739.3194,circle
2026-04-17T14:41:37.746,73,0.3240,6.08,0.00,3,Perfect,399.6944,circle
2026-04-17T14:41:41.177,74,2.0000,68.00,0.00,3,Miss,0.0000,circle
2026-04-17T14:41:43.397,75,2.0000,68.00,0.00,3,Miss,0.0000,circle
2026-04-17T14:41:45.640,76,2.0000,68.00,0.00,3,Miss,0.0000,circle
2026-04-17T14:41:48.305,77,2.5000,88.00,0.00,2,Miss,0.0000,circle
2026-04-17T14:41:50.515,78,2.5000,88.00,0.00,2,Miss,0.0000,circle
2026-04-17T14:41:52.723,79,2.5000,88.00,0.00,2,Miss,0.0000,circle
2026-04-17T14:41:54.937,80,2.5000,88.00,0.00,1,Miss,4116.6944,circle
2026-04-17T14:41:55.951,81,0.2030,28.02,147.54,1,Great,619.2222,circle
2026-04-17T14:41:57.998,82,0.5331,5.00,58.82,1,Perfect,96.2986,circle
2026-04-17T14:41:59.890,83,0.3623,18.38,0.00,1,Perfect,202.8889,circle
2026-04-17T14:42:02.144,84,0.3355,25.02,0.00,1,Great,242.5972,circle
2026-04-17T14:42:04.346,85,0.3692,4.12,0.00,1,Perfect,1567.4167,circle
2026-04-17T14:42:08.695,86,3.0000,110.00,0.00,1,Miss,0.0000,circle
2026-04-17T14:42:10.909,87,3.0000,110.00,0.00,1,Miss,0.0000,circle
2026-04-17T14:42:13.114,88,3.0000,110.00,0.00,1,Miss,0.0000,circle
2026-04-17T15:24:38.757,1,0.5561,8.54,0.00,1,Perfect,30.0208,circle
2026-04-17T15:24:40.961,2,0.1505,2.83,0.00,1,Perfect,0.9931,circle
2026-04-17T15:24:43.439,3,0.3317,5.39,0.00,1,Perfect,0.1528,circle
2026-04-17T15:24:45.195,4,0.4028,15.81,0.00,2,Great,2.6528,circle
2026-04-17T15:24:47.478,5,0.3573,9.06,0.00,2,Perfect,0.0764,circle
2026-04-17T15:24:49.945,6,0.4325,2.24,0.00,2,Perfect,4.6597,circle
2026-04-17T15:24:51.886,7,0.4040,4.24,0.00,3,Perfect,0.0000,circle
2026-04-17T15:24:54.246,8,0.4583,13.04,0.00,3,Great,0.9167,circle
2026-04-17T15:24:56.226,9,0.4857,8.60,0.00,3,Perfect,1.7222,circle
2026-04-17T15:24:58.462,10,0.2858,9.90,0.00,4,Great,6.3333,circle
2026-04-17T15:25:00.542,11,0.3438,12.17,0.00,4,Great,1.4931,circle
2026-04-17T15:25:02.814,12,0.3969,19.65,0.00,4,Good,358.1944,circle
2026-04-17T15:25:05.106,13,0.4526,11.18,0.00,4,Great,7.0278,circle
2026-04-17T15:25:07.316,14,0.5540,1.00,0.00,4,Perfect,211.7222,circle
2026-04-17T15:25:09.584,15,0.4767,21.47,0.00,4,Good,11.9444,circle
2026-04-17T15:25:11.641,16,0.3795,6.32,0.00,4,Perfect,11.7778,circle
2026-04-17T15:25:14.118,17,0.3933,13.60,0.00,4,Great,17.7500,circle
2026-04-17T15:25:16.308,18,1.1000,36.00,0.00,5,Miss,0.0000,circle
2026-04-17T15:25:18.512,19,1.1000,36.00,0.00,5,Miss,1.4167,circle
2026-04-17T15:25:20.588,20,0.5097,11.40,0.00,5,Great,14.7431,circle
2026-04-17T15:25:22.968,21,1.1000,36.00,0.00,5,Miss,0.0000,circle
2026-04-17T15:25:25.169,22,1.1000,36.00,0.00,5,Miss,0.0000,circle
2026-04-17T15:25:27.388,23,1.1000,36.00,0.00,5,Miss,0.0000,circle
2026-04-17T15:25:29.382,24,0.5736,16.12,0.00,4,Great,5.5764,circle
2026-04-17T15:25:31.511,25,0.4392,13.00,0.00,4,Great,0.0764,circle
2026-04-17T15:25:33.813,26,0.4104,9.49,0.00,4,Great,5.2083,circle
